0;1058;0;0;65;-0,61;0,22;10,5;-6;3016;70;3;22;-1456281902;567543743;47° 34' 15" N;-122° 3' 50" W
0;1077;0;0;69;-0,28;0,27;10,5;-3;3246;71;3;23;-1456278422;567545139;47° 34' 15" N;-122° 3' 49" W
0;1096;0;0;71;-0,06;-0,03;10,5;-1;3168;71;3;22;-1456275936;567545998;47° 34' 16" N;-122° 3' 49" W
0;1115;0;0;65;0,04;-0,06;10,0;0;2511;71;4;25;-1456273616;567546857;47° 34' 16" N;-122° 3' 48" W
0;1132;0;0;62;0,11;0,11;10,0;1;2298;71;4;26;-1456271131;567547823;47° 34' 16" N;-122° 3' 47" W
0;1149;0;0;63;0,10;0,08;10,0;1;2307;72;4;28;-1456268480;567548790;47° 34' 17" N;-122° 3' 46" W
0;1167;0;0;62;-0,01;0,00;10,0;0;2199;72;3;29;-1456266160;567549756;47° 34' 17" N;-122° 3' 46" W
0;1183;0;0;57;-0,02;0,00;10,0;0;3564;72;2;29;-1456263840;567550508;47° 34' 17" N;-122° 3' 45" W
0;1197;0;0;52;-0,13;0,08;10,0;-2;3335;72;2;30;-1456261355;567551367;47° 34' 17" N;-122° 3' 44" W
0;1212;0;0;53;-0,22;0,19;10,0;-3;3461;72;2;32;-1456259532;567552226;47° 34' 18" N;-122° 3' 44" W
0;1227;0;0;56;-0,19;0,17;10,0;-2;3635;72;2;32;-1456257212;567553085;47° 34' 18" N;-122° 3' 43" W
0;1243;0;0;58;-0,04;0,11;10,0;0;3736;72;2;35;-1456257212;567553085;47° 34' 18" N;-122° 3' 43" W
0;1259;0;0;58;-0,02;0,07;10,0;0;3690;72;2;35;-1456254892;567553944;47° 34' 18" N;-122° 3' 42" W
0;1275;0;0;56;0,11;0,10;10,0;2;3621;73;2;40;-1456252241;567554910;47° 34' 18" N;-122° 3' 41" W
0;1290;0;0;56;0,06;0,12;10,0;1;3593;73;2;43;-1456249756;567555876;47° 34' 19" N;-122° 3' 41" W
0;1305;0;0;56;0,12;0,13;10,0;2;3647;73;2;43;-1456247601;567556628;47° 34' 19" N;-122° 3' 40" W
0;1321;0;0;57;0,01;0,09;10,0;0;3653;73;2;46;-1456245613;567557380;47° 34' 19" N;-122° 3' 39" W
0;1337;0;0;56;0,04;0,09;10,0;1;3640;74;2;47;-1456243625;567558239;47° 34' 19" N;-122° 3' 39" W
0;1352;0;0;58;0,09;0,07;10,0;1;3819;74;2;49;-1456241470;567558883;47° 34' 20" N;-122° 3' 38" W
0;1368;0;0;58;0,14;-0,07;9,5;2;3619;74;2;49;-1456239151;567559742;47° 34' 20" N;-122° 3' 38" W
0;1383;0;0;54;0,15;0,13;9,5;2;3506;74;2;52;-1456237162;567560601;47° 34' 20" N;-122° 3' 37" W
0;1399;0;0;56;-0,04;0,15;9,5;0;3650;75;2;54;-1456234677;567561352;47° 34' 20" N;-122° 3' 36" W
0;1415;0;0;59;-0,24;0,09;9,5;-2;3867;75;2;55;-1456232026;567562641;47° 34' 21" N;-122° 3' 35" W
0;1432;0;0;62;-0,37;0,03;9,5;-4;3899;75;2;56;-1456232026;567562641;47° 34' 21" N;-122° 3' 35" W
0;1449;0;0;61;-0,47;0,03;9,5;-4;3832;75;2;58;-1456229706;567563715;47° 34' 21" N;-122° 3' 35" W
0;1465;0;0;59;-0,40;0,08;9,5;-3;3761;75;2;60;-1456228049;567564574;47° 34' 21" N;-122° 3' 34" W
0;1481;0;0;59;-0,11;0,10;9,5;-1;3825;75;2;61;-1456226392;567565325;47° 34' 22" N;-122° 3' 34" W
0;1497;0;0;58;-0,08;-0,02;9,5;-1;2645;76;3;63;-1456224238;567566292;47° 34' 22" N;-122° 3' 33" W
0;1513;0;0;57;-0,03;0,13;9,5;0;2656;76;3;64;-1456222083;567566936;47° 34' 22" N;-122° 3' 32" W
0;1529;0;0;57;0,03;-0,02;9,5;0;3563;77;2;65;-1456219101;567567365;47° 34' 22" N;-122° 3' 31" W
0;1544;0;0;53;0,15;-0,09;9,5;2;3297;77;2;66;-1456216615;567567795;47° 34' 22" N;-122° 3' 31" W
0;1558;0;0;48;0,23;-0,02;9,5;4;3066;77;2;66;-1456214130;567568224;47° 34' 22" N;-122° 3' 30" W
0;1569;0;0;45;0,27;-0,01;9,5;5;4870;78;1;69;-1456214130;567568224;47° 34' 22" N;-122° 3' 30" W
0;1582;0;0;44;0,44;0,14;9,5;8;4941;78;1;71;-1456211976;567568547;47° 34' 22" N;-122° 3' 29" W
